timestamp,fish_id,x_coordinate,y_coordinate
1765305153.8083239,3,344,352
1765305153.8083239,2,281,484
1765305153.8083239,5,401,219
1765305153.8083239,12,513,451
1765305153.8083239,7,682,534
1765305153.8083239,4,357,492
1765305153.8083239,22,488,468
1765305153.8083239,27,324,235
1765305153.8083239,8,359,522
1765305153.8083239,39,430,429
1765305153.8083239,10,322,183
1765305153.8083239,23,325,153
1765305153.8083239,16,1051,670
1765305153.8083239,42,367,307
1765305153.857018,9,632,587
1765305153.857018,1,583,414
1765305153.857018,2,282,484
1765305153.857018,5,400,221
1765305153.857018,8,367,521
1765305153.857018,12,519,452
1765305153.857018,22,486,466
1765305153.857018,4,355,494
1765305153.857018,3,344,352
1765305153.857018,39,429,432
1765305153.857018,27,321,233
1765305153.857018,7,683,533
1765305153.857018,30,324,226
1765305153.857018,10,323,184
1765305153.857018,23,324,153
1765305153.857018,16,1055,670
1765305153.9053445,9,631,587
1765305153.9053445,1,585,415
1765305153.9053445,22,490,467
1765305153.9053445,5,400,221
1765305153.9053445,2,282,484
1765305153.9053445,8,370,522
1765305153.9053445,12,522,451
1765305153.9053445,27,321,232
1765305153.9053445,4,355,494
1765305153.9053445,39,429,434
1765305153.9053445,7,683,533
1765305153.9053445,10,323,183
1765305153.9053445,23,324,153
1765305153.9053445,3,344,352
1765305153.9053445,16,1054,671
1765305153.9543068,9,630,587
1765305153.9543068,1,586,416
1765305153.9543068,5,401,222
1765305153.9543068,22,492,467
1765305153.9543068,12,524,450
1765305153.9543068,2,282,484
1765305153.9543068,27,321,230
1765305153.9543068,7,684,533
1765305153.9543068,4,355,493
1765305153.9543068,39,428,435
1765305153.9543068,8,374,522
1765305153.9543068,10,323,183
1765305153.9543068,16,1055,671
1765305153.9543068,23,324,153
1765305153.9988935,9,629,587
1765305153.9988935,5,404,223
1765305153.9988935,22,495,468
1765305153.9988935,1,588,416
1765305153.9988935,2,282,483
1765305153.9988935,12,529,450
1765305153.9988935,27,319,229
1765305153.9988935,8,379,522
1765305153.9988935,4,356,493
1765305153.9988935,39,428,436
1765305153.9988935,7,683,533
1765305153.9988935,10,323,182
1765305153.9988935,16,1054,671
1765305153.9988935,23,325,154
1765305154.0467448,9,627,587
1765305154.0467448,1,589,417
1765305154.0467448,5,406,224
1765305154.0467448,22,497,469
1765305154.0467448,2,282,484
1765305154.0467448,27,318,228
1765305154.0467448,8,382,521
1765305154.0467448,12,532,449
1765305154.0467448,39,428,437
1765305154.0467448,4,355,493
1765305154.0467448,7,683,533
1765305154.0467448,10,323,181
1765305154.0467448,16,1052,670
1765305154.0467448,23,325,154
1765305154.0969093,9,625,587
1765305154.0969093,1,591,417
1765305154.0969093,27,318,226
1765305154.0969093,2,282,484
1765305154.0969093,22,499,470
1765305154.0969093,12,533,449
1765305154.0969093,5,407,224
1765305154.0969093,39,428,439
1765305154.0969093,4,352,493
1765305154.0969093,7,684,534
1765305154.0969093,8,396,519
1765305154.0969093,10,324,181
1765305154.0969093,16,1051,671
1765305154.0969093,23,325,154
1765305154.1487663,9,623,587
1765305154.1487663,1,592,418
1765305154.1487663,2,282,484
1765305154.1487663,27,318,225
1765305154.1487663,22,503,472
1765305154.1487663,12,536,449
1765305154.1487663,5,400,224
1765305154.1487663,4,352,492
1765305154.1487663,39,428,440
1765305154.1487663,7,684,534
1765305154.1487663,10,324,182
1765305154.1487663,3,349,338
1765305154.1487663,8,399,520
1765305154.1487663,45,700,172
1765305154.1487663,23,325,154
1765305154.1487663,16,1049,671
1765305154.1976142,9,621,587
1765305154.1976142,1,595,420
1765305154.1976142,22,507,472
1765305154.1976142,2,282,485
1765305154.1976142,5,406,226
1765305154.1976142,27,319,225
1765305154.1976142,8,410,520
1765305154.1976142,4,351,492
1765305154.1976142,12,540,448
1765305154.1976142,7,686,533
1765305154.1976142,39,428,442
1765305154.1976142,10,325,181
1765305154.1976142,23,325,153
1765305154.1976142,16,1052,672
1765305154.1976142,45,704,167
1765305154.2459154,9,621,587
1765305154.2459154,1,598,420
1765305154.2459154,22,512,473
1765305154.2459154,2,282,485
1765305154.2459154,8,419,518
1765305154.2459154,5,408,226
1765305154.2459154,4,352,492
1765305154.2459154,7,687,534
1765305154.2459154,27,316,221
1765305154.2459154,12,542,446
1765305154.2459154,42,365,332
1765305154.2459154,39,429,444
1765305154.2459154,10,324,181
1765305154.2459154,23,325,154
1765305154.2459154,16,1052,673
1765305154.287895,9,621,587
1765305154.287895,1,600,421
1765305154.287895,8,421,519
1765305154.287895,22,515,473
1765305154.287895,2,282,485
1765305154.287895,4,352,492
1765305154.287895,27,318,221
1765305154.287895,5,408,226
1765305154.287895,7,686,534
1765305154.287895,12,547,445
1765305154.287895,10,325,182
1765305154.287895,42,363,339
1765305154.287895,39,430,446
1765305154.287895,23,325,154
1765305154.287895,16,1052,673
1765305154.335683,8,428,520
1765305154.335683,9,620,587
1765305154.335683,1,603,422
1765305154.335683,22,517,473
1765305154.335683,2,282,485
1765305154.335683,4,352,492
1765305154.335683,12,550,445
1765305154.335683,27,315,218
1765305154.335683,7,686,534
1765305154.335683,5,410,227
1765305154.335683,10,324,182
1765305154.335683,16,1051,672
1765305154.335683,42,364,337
1765305154.335683,39,433,449
1765305154.335683,23,325,154
1765305154.3853517,8,434,520
1765305154.3853517,9,620,587
1765305154.3853517,22,520,472
1765305154.3853517,1,604,422
1765305154.3853517,2,283,485
1765305154.3853517,12,553,443
1765305154.3853517,4,351,493
1765305154.3853517,27,318,216
1765305154.3853517,7,686,534
1765305154.3853517,5,409,228
1765305154.3853517,39,433,454
1765305154.3853517,10,324,180
1765305154.3853517,48,715,179
1765305154.3853517,16,1051,672
1765305154.3853517,23,325,153
1765305154.4469745,9,618,587
1765305154.4469745,8,439,519
1765305154.4469745,12,554,444
1765305154.4469745,22,524,472
1765305154.4469745,1,606,423
1765305154.4469745,2,283,485
1765305154.4469745,4,351,492
1765305154.4469745,39,436,458
1765305154.4469745,7,686,534
1765305154.4469745,27,315,212
1765305154.4469745,10,324,180
1765305154.4469745,42,356,349
1765305154.4469745,5,409,228
1765305154.4469745,48,717,180
1765305154.4469745,16,1055,674
1765305154.4469745,23,325,153
1765305154.4964952,8,443,520
1765305154.4964952,9,617,587
1765305154.4964952,22,529,471
1765305154.4964952,12,557,444
1765305154.4964952,2,283,484
1765305154.4964952,1,608,424
1765305154.4964952,4,350,492
1765305154.4964952,39,437,457
1765305154.4964952,7,686,535
1765305154.4964952,27,315,212
1765305154.4964952,10,324,180
1765305154.4964952,5,411,230
1765305154.4964952,48,717,183
1765305154.4964952,42,359,346
1765305154.4964952,23,325,152
1765305154.4964952,16,1054,674
1765305154.5522234,8,445,522
1765305154.5522234,9,617,587
1765305154.5522234,12,557,444
1765305154.5522234,22,534,471
1765305154.5522234,2,283,485
1765305154.5522234,4,350,492
1765305154.5522234,1,612,426
1765305154.5522234,39,437,457
1765305154.5522234,7,686,535
1765305154.5522234,27,315,210
1765305154.5522234,5,411,233
1765305154.5522234,50,329,379
1765305154.5522234,10,324,181
1765305154.5522234,42,363,341
1765305154.5522234,16,1051,669
1765305154.5522234,23,325,152
1765305154.6210618,8,453,522
1765305154.6210618,9,616,587
1765305154.6210618,1,614,426
1765305154.6210618,22,537,471
1765305154.6210618,12,558,441
1765305154.6210618,39,439,457
1765305154.6210618,2,284,485
1765305154.6210618,4,350,493
1765305154.6210618,7,686,535
1765305154.6210618,27,319,211
1765305154.6210618,42,361,349
1765305154.6210618,50,329,380
1765305154.6210618,10,325,181
1765305154.6210618,16,1053,672
1765305154.6210618,23,324,151
1765305154.6210618,5,415,237
1765305154.7193818,8,461,522
1765305154.7193818,1,617,427
1765305154.7193818,22,541,470
1765305154.7193818,9,615,588
1765305154.7193818,12,562,440
1765305154.7193818,39,440,458
1765305154.7193818,4,351,492
1765305154.7193818,2,284,485
1765305154.7193818,7,686,535
1765305154.7193818,27,315,206
1765305154.7193818,10,324,179
1765305154.7193818,42,356,352
1765305154.7193818,50,329,383
1765305154.7193818,16,1052,672
1765305154.7193818,23,324,151
1765305154.7193818,5,415,237
1765305154.8294206,8,464,521
1765305154.8294206,1,620,427
1765305154.8294206,9,613,588
1765305154.8294206,22,542,471
1765305154.8294206,39,441,459
1765305154.8294206,4,350,492
1765305154.8294206,2,284,485
1765305154.8294206,12,565,437
1765305154.8294206,7,686,535
1765305154.8294206,27,314,205
1765305154.8294206,5,412,238
1765305154.8294206,16,1051,672
1765305154.8294206,23,323,151
1765305154.8294206,50,332,378
1765305154.8294206,42,358,364
1765305154.9253335,8,469,522
1765305154.9253335,9,612,588
1765305154.9253335,22,544,470
1765305154.9253335,1,621,428
1765305154.9253335,2,284,485
1765305154.9253335,39,441,461
1765305154.9253335,4,350,493
1765305154.9253335,7,687,535
1765305154.9253335,12,569,434
1765305154.9253335,5,408,238
1765305154.9253335,27,312,203
1765305154.9253335,16,1051,671
1765305154.9253335,23,324,154
1765305154.9253335,10,325,175
1765305154.9253335,50,332,382
1765305154.9253335,42,353,369
1765305154.9887903,8,473,523
1765305154.9887903,9,611,588
1765305154.9887903,22,545,470
1765305154.9887903,1,624,429
1765305154.9887903,39,441,463
1765305154.9887903,2,284,485
1765305154.9887903,4,349,493
1765305154.9887903,5,408,239
1765305154.9887903,7,687,535
1765305154.9887903,12,572,433
1765305154.9887903,27,312,201
1765305154.9887903,23,325,160
1765305154.9887903,10,325,173
1765305154.9887903,16,1050,673
1765305154.9887903,50,333,385
1765305155.055264,8,477,524
1765305155.055264,22,549,469
1765305155.055264,9,611,588
1765305155.055264,1,626,429
1765305155.055264,39,441,465
1765305155.055264,4,350,493
1765305155.055264,5,409,240
1765305155.055264,2,284,485
1765305155.055264,7,688,535
1765305155.055264,12,576,431
1765305155.055264,27,312,199
1765305155.055264,23,326,162
1765305155.055264,10,326,173
1765305155.055264,16,1051,673
1765305155.055264,50,329,393
1765305155.1153567,9,610,588
1765305155.1153567,1,628,430
1765305155.1153567,22,552,468
1765305155.1153567,8,484,525
1765305155.1153567,39,442,468
1765305155.1153567,4,350,493
1765305155.1153567,2,286,485
1765305155.1153567,7,689,535
1765305155.1153567,12,578,428
1765305155.1153567,27,312,197
1765305155.1153567,5,407,242
1765305155.1153567,23,325,162
1765305155.1153567,50,329,395
1765305155.1153567,10,326,173
1765305155.1153567,16,1049,670
1765305155.175509,9,609,588
1765305155.175509,1,632,430
1765305155.175509,22,556,469
1765305155.175509,8,490,526
1765305155.175509,4,352,492
1765305155.175509,39,442,469
1765305155.175509,12,577,427
1765305155.175509,2,286,486
1765305155.175509,7,689,533
1765305155.175509,5,405,246
1765305155.175509,27,308,191
1765305155.175509,42,348,385
1765305155.175509,10,330,176
1765305155.175509,16,1051,670
1765305155.175509,23,325,157
1765305155.175509,50,333,395
1765305155.2354445,9,608,588
1765305155.2354445,1,633,431
1765305155.2354445,8,496,528
1765305155.2354445,12,579,426
1765305155.2354445,4,352,493
1765305155.2354445,39,442,469
1765305155.2354445,22,559,467
1765305155.2354445,2,286,486
1765305155.2354445,7,689,533
1765305155.2354445,5,408,247
1765305155.2354445,27,310,189
1765305155.2354445,54,338,417
1765305155.2354445,53,357,383
1765305155.2354445,50,328,394
1765305155.2354445,23,326,163
1765305155.2354445,10,328,175
1765305155.2354445,16,1050,670
1765305155.2354445,42,345,400
1765305155.2851574,9,608,588
1765305155.2851574,1,635,431
1765305155.2851574,8,499,528
1765305155.2851574,4,352,492
1765305155.2851574,39,442,470
1765305155.2851574,22,560,468
1765305155.2851574,12,580,425
1765305155.2851574,2,287,485
1765305155.2851574,7,688,534
1765305155.2851574,5,411,248
1765305155.2851574,27,312,188
1765305155.2851574,54,340,414
1765305155.2851574,53,355,393
1765305155.2851574,42,345,403
1765305155.2851574,10,323,177
1765305155.2851574,16,1051,672
1765305155.337697,1,637,432
1765305155.337697,9,606,588
1765305155.337697,8,501,529
1765305155.337697,39,443,471
1765305155.337697,22,563,467
1765305155.337697,12,584,423
1765305155.337697,4,352,492
1765305155.337697,2,289,486
1765305155.337697,7,689,534
1765305155.337697,27,312,187
1765305155.337697,5,411,248
1765305155.337697,42,345,410
1765305155.337697,55,434,541
1765305155.337697,23,326,161
1765305155.337697,50,329,390
1765305155.337697,16,1052,672
1765305155.337697,10,313,175
1765305155.385092,1,638,433
1765305155.385092,9,606,588
1765305155.385092,22,566,465
1765305155.385092,39,443,471
1765305155.385092,12,585,420
1765305155.385092,8,509,531
1765305155.385092,4,352,492
1765305155.385092,2,288,486
1765305155.385092,7,688,534
1765305155.385092,27,310,185
1765305155.385092,5,410,248
1765305155.385092,42,345,413
1765305155.385092,23,326,161
1765305155.385092,50,329,388
1765305155.385092,16,1051,670
1765305155.385092,53,358,401
1765305155.385092,10,314,172
1765305155.385092,55,434,541
1765305155.4352713,9,605,588
1765305155.4352713,22,569,462
1765305155.4352713,1,641,433
1765305155.4352713,12,586,418
1765305155.4352713,39,443,472
1765305155.4352713,8,514,533
1765305155.4352713,2,289,486
1765305155.4352713,4,351,492
1765305155.4352713,7,688,535
1765305155.4352713,5,404,256
1765305155.4352713,50,329,390
1765305155.4352713,27,311,183
1765305155.4352713,53,358,408
1765305155.4352713,23,325,157
1765305155.4352713,42,349,413
1765305155.4352713,16,1048,671
1765305155.481817,9,604,588
1765305155.481817,22,571,463
1765305155.481817,12,588,417
1765305155.481817,1,645,433
1765305155.481817,39,443,475
1765305155.481817,8,519,533
1765305155.481817,2,288,486
1765305155.481817,4,351,492
1765305155.481817,7,689,535
1765305155.481817,5,403,260
1765305155.481817,27,311,182
1765305155.481817,54,341,416
1765305155.481817,50,328,391
1765305155.481817,56,364,263
1765305155.481817,42,351,414
1765305155.481817,23,325,160
1765305155.481817,53,358,409
1765305155.481817,16,1052,672
1765305155.5300574,22,573,463
1765305155.5300574,9,603,588
1765305155.5300574,12,589,416
1765305155.5300574,39,443,476
1765305155.5300574,1,645,434
1765305155.5300574,8,522,534
1765305155.5300574,2,288,485
1765305155.5300574,7,689,535
1765305155.5300574,4,351,492
1765305155.5300574,5,403,263
1765305155.5300574,50,330,391
1765305155.5300574,27,309,180
1765305155.5300574,53,356,413
1765305155.5300574,42,344,418
1765305155.5300574,56,365,261
1765305155.5300574,57,585,423
1765305155.5300574,16,1049,671
1765305155.5300574,23,324,159
1765305155.5783777,22,574,461
1765305155.5783777,9,602,588
1765305155.5783777,12,589,416
1765305155.5783777,8,525,535
1765305155.5783777,39,443,476
1765305155.5783777,1,646,435
1765305155.5783777,2,288,486
1765305155.5783777,4,349,494
1765305155.5783777,7,689,533
1765305155.5783777,50,329,394
1765305155.5783777,5,404,264
1765305155.5783777,27,310,179
1765305155.5783777,58,336,429
1765305155.5783777,53,355,418
1765305155.5783777,56,370,262
1765305155.5783777,42,344,424
1765305155.5783777,57,586,421
1765305155.5783777,16,1053,672
1765305155.5783777,23,323,165
1765305155.6252105,22,575,460
1765305155.6252105,9,602,588
1765305155.6252105,12,591,414
1765305155.6252105,1,649,435
1765305155.6252105,39,443,476
1765305155.6252105,8,527,536
1765305155.6252105,2,288,486
1765305155.6252105,4,349,494
1765305155.6252105,50,330,392
1765305155.6252105,7,689,534
1765305155.6252105,27,312,177
1765305155.6252105,53,359,416
1765305155.6252105,5,405,265
1765305155.6252105,58,328,433
1765305155.6252105,56,374,263
1765305155.6252105,16,1057,672
1765305155.6252105,57,585,422
1765305155.6252105,42,350,429
1765305155.6771688,9,601,588
1765305155.6771688,22,579,459
1765305155.6771688,1,650,436
1765305155.6771688,39,442,478
1765305155.6771688,8,533,538
1765305155.6771688,12,592,413
1765305155.6771688,2,288,486
1765305155.6771688,4,349,493
1765305155.6771688,7,689,533
1765305155.6771688,53,359,418
1765305155.6771688,50,332,391
1765305155.6771688,42,359,425
1765305155.6771688,27,312,177
1765305155.6771688,58,326,439
1765305155.6771688,5,405,268
1765305155.6771688,56,375,264
1765305155.6771688,16,1053,670
1765305155.7181933,22,580,459
1765305155.7181933,9,601,588
1765305155.7181933,1,652,437
1765305155.7181933,39,443,477
1765305155.7181933,8,537,538
1765305155.7181933,12,594,412
1765305155.7181933,2,287,486
1765305155.7181933,4,349,493
1765305155.7181933,50,331,392
1765305155.7181933,7,689,534
1765305155.7181933,27,312,178
1765305155.7181933,42,353,431
1765305155.7181933,16,1050,667
1765305155.7181933,5,402,275
1765305155.7181933,54,339,433
1765305155.7181933,56,377,264
1765305155.765966,22,581,458
1765305155.765966,9,601,588
1765305155.765966,39,441,479
1765305155.765966,1,652,437
1765305155.765966,8,540,539
1765305155.765966,12,596,412
1765305155.765966,2,287,486
1765305155.765966,4,350,492
1765305155.765966,7,689,533
1765305155.765966,50,331,393
1765305155.765966,27,310,176
1765305155.765966,42,354,434
1765305155.765966,5,400,278
1765305155.765966,54,338,435
1765305155.765966,59,363,435
1765305155.765966,57,588,415
1765305155.765966,56,378,268
1765305155.765966,16,1057,672
1765305155.815409,22,587,456
1765305155.815409,9,600,587
1765305155.815409,1,655,437
1765305155.815409,39,441,479
1765305155.815409,8,542,540
1765305155.815409,12,597,410
1765305155.815409,2,287,487
1765305155.815409,4,350,491
1765305155.815409,7,689,533
1765305155.815409,50,332,394
1765305155.815409,5,399,282
1765305155.815409,27,309,175
1765305155.815409,42,357,437
1765305155.815409,54,331,440
1765305155.815409,56,375,268
1765305155.815409,57,591,412
1765305155.815409,16,1057,671
1765305155.8574874,22,587,456
1765305155.8574874,9,600,587
1765305155.8574874,39,441,479
1765305155.8574874,1,657,439
1765305155.8574874,8,544,541
1765305155.8574874,12,598,408
1765305155.8574874,2,287,487
1765305155.8574874,50,332,393
1765305155.8574874,4,350,491
1765305155.8574874,7,689,533
1765305155.8574874,42,348,438
1765305155.8574874,5,400,284
1765305155.8574874,27,311,176
